,osm_id,Parent Category,Category,City,name,lat,lon
11629,4022859955,"Travel, Transport and Tourism",Hotel,Conakry,Larry's Residence,9.5675044,-13.6641405
11747,4398699670,"Travel, Transport and Tourism",Hotel,Conakry,mariadore résidence,9.5811474,-13.6656557
11770,4423080290,"Travel, Transport and Tourism",Hotel,Conakry,somou,9.6181387,-13.641268
11779,4432678813,"Travel, Transport and Tourism",Hotel,Conakry,Hotel Acajou,9.573076,-13.6557744
11782,4432695734,"Travel, Transport and Tourism",Hotel,Conakry,Hotel Mariador Park,9.5833473,-13.6608631
11786,4432761463,"Travel, Transport and Tourism",Hotel,Conakry,Résidence Magestyc,9.58064,-13.6623185
11794,4464141322,"Travel, Transport and Tourism",Hotel,Conakry,Riviera Taouya,9.583132,-13.6647267
12330,4515966443,"Travel, Transport and Tourism",Hotel,Conakry,Pension Les Palmiers,9.5924414,-13.6572306
14111,4985655753,"Travel, Transport and Tourism",Hotel,Conakry,Hôtel Le Miel,9.5654898,-13.6644597
14203,5241142721,"Travel, Transport and Tourism",Hotel,Conakry,exp conackry hotel,9.6032133,-13.6559962
14366,5522081372,"Travel, Transport and Tourism",Hotel,Conakry,Hotel le Zénith,9.6007312,-13.6043604
14403,5528603195,"Travel, Transport and Tourism",Hotel,Conakry,Hotel Grand Miroir,9.6332757,-13.6053378
14508,5611986701,"Travel, Transport and Tourism",Hotel,Conakry,Village Bokony,9.6157805,-13.643626
14626,5762456554,"Travel, Transport and Tourism",Hotel,Conakry,Hotel Setifana,9.5981274,-13.6569586
14766,5866699810,"Travel, Transport and Tourism",Hotel,Conakry,Oceanic,9.5596483,-13.6270482
14843,5948988784,"Travel, Transport and Tourism",Hotel,Conakry,Hôtel Solima,9.5503089,-13.6756437
14928,5970586837,"Travel, Transport and Tourism",Hotel,Conakry,Hôtel la Belle Vue,9.5569868,-13.6684142
14995,6001598231,"Travel, Transport and Tourism",Hotel,Conakry,Hôtel Yomou,9.6091479,-13.5864884
14997,6001599304,"Travel, Transport and Tourism",Hotel,Conakry,Hotel Bate suite,9.6056334,-13.5916898
15108,6044920294,"Travel, Transport and Tourism",Hotel,Conakry,Hôtel Baobab 1,9.6309193,-13.6078093
15143,6063273211,"Travel, Transport and Tourism",Hotel,Conakry,Hotel Zambezi,9.5640714,-13.6339876
15175,6082075689,"Travel, Transport and Tourism",Hotel,Conakry,Hôtel Mercure,9.6321194,-13.5745388
15414,6372463676,"Travel, Transport and Tourism",Hotel,Conakry,Kipé Hôtel Résidence,9.6045714,-13.6434027
15598,6720547036,"Travel, Transport and Tourism",Hotel,Conakry,Kipe tourisme hôtel,9.6018865,-13.6427974
15922,7302476163,"Travel, Transport and Tourism",Hotel,Conakry,Atlantic View Hotel,9.6104596,-13.6496262
16053,8147084592,"Travel, Transport and Tourism",Hotel,Conakry,Résidence AL NOUR,9.5298604,-13.6772836
16379,9286793444,"Travel, Transport and Tourism",Hotel,Conakry,Residence Ayedi Abedi,9.6312633,-13.6263606
17025,46692111,"Travel, Transport and Tourism",Hotel,Conakry,Mariador Palace,9.589423727247807,-13.658700827733158
17595,548485914,"Travel, Transport and Tourism",Hotel,Conakry,Hotel Sheraton,9.606894536646495,-13.653878242792967
17637,552712496,"Travel, Transport and Tourism",Hotel,Conakry,maï hotel,9.536017048914287,-13.670871618126721
17663,566735892,"Travel, Transport and Tourism",Hotel,Conakry,Hôtel du golfe,9.568950511290849,-13.661163710961137
17690,578121828,"Travel, Transport and Tourism",Hotel,Conakry,Hotel Millenium Suites,9.546451568755332,-13.679186958435142
17775,647731130,"Travel, Transport and Tourism",Hotel,Conakry,Hôtel Petta,9.628929565391797,-13.57559777156137
15350,6354417596,"Travel, Transport and Tourism",Hotel,Coyah,hôtel Maison Blanche,9.7015303,-13.4033528
15859,7104687085,"Travel, Transport and Tourism",Hotel,Coyah,Parc Milly Mamoudou ong Sarinka,9.7304359,-13.3713834
11528,2818619879,"Travel, Transport and Tourism",Hotel,Dalaba,Hotel Du Fouta SIB,10.6879918,-12.2651801
14112,5012753015,"Travel, Transport and Tourism",Hotel,Dalaba,Hôtel Tangama,10.6863305,-12.2601064
14114,5012753017,"Travel, Transport and Tourism",Hotel,Dalaba,Auberge Seydi II,10.6896588,-12.2619507
14141,5153876522,"Travel, Transport and Tourism",Hotel,Dalaba,Safitel,10.6870507,-12.2559051
16568,9958024304,"Travel, Transport and Tourism",Hotel,Dinguiraye,Hôtel Cissela,10.8424994,-10.6180412
14122,5013685514,"Travel, Transport and Tourism",Hotel,Dubréka,Auberge du Chien qui fume,9.7848227,-13.4765277
14550,5659755010,"Travel, Transport and Tourism",Hotel,Dubréka,Hotel du Sud,9.6697562,-13.5910219
15311,6345638307,"Travel, Transport and Tourism",Hotel,Dubréka,Complexe Sandra Chez les Jumelles,9.6765551,-13.5795114
15483,6407501075,"Travel, Transport and Tourism",Hotel,Dubréka,Hotel restaurant HB,9.801178,-13.4925428
16519,9733153657,"Travel, Transport and Tourism",Hotel,Dubréka,Hôtel Eva,9.7885479,-13.5221723
14129,5042703722,"Travel, Transport and Tourism",Hotel,Faranah,Hôtel Del Niger,10.0846831,-10.7334279
15830,7035679485,"Travel, Transport and Tourism",Hotel,Faranah,Hotel Bibisch,10.0485133,-10.7270947
12539,4534062689,"Travel, Transport and Tourism",Hotel,Forécariah,Camp logement militaires,9.4290845,-13.0855682
16316,9074086817,"Travel, Transport and Tourism",Hotel,Forécariah,Complexe hôtelier forecariah,9.4391629,-13.0966552
14024,4615436192,"Travel, Transport and Tourism",Hotel,Fria,Play Club,10.3613015,-13.5810047
14218,5262899721,"Travel, Transport and Tourism",Hotel,Fria,Bowal,10.3539489,-13.5721347
11707,4278523490,"Travel, Transport and Tourism",Hotel,Gaoual,Hotel,11.7510786,-13.197038
15833,7041828886,"Travel, Transport and Tourism",Hotel,Gueckedou,Sabu,8.5806598,-10.1380452
15834,7041828887,"Travel, Transport and Tourism",Hotel,Gueckedou,Hotel Sia Janette,8.5644344,-10.1317402
17077,269186479,"Travel, Transport and Tourism",Hotel,Gueckedou,Hôtel Fatou Roge,8.563298618694159,-10.136177120696006
15401,6362490282,"Travel, Transport and Tourism",Hotel,Kamsar,Hôtel Kadija,10.6774141,-14.6045972
15403,6362520486,"Travel, Transport and Tourism",Hotel,Kamsar,Hôtel Kyto,10.6678184,-14.5353426
15469,6390456350,"Travel, Transport and Tourism",Hotel,Kamsar,Hôtel Le Kamsar,10.6672648,-14.6022091
11603,3357424049,"Travel, Transport and Tourism",Hotel,Kankan,Hôtel Bakonko,10.367734,-9.2986636
11605,3357427698,"Travel, Transport and Tourism",Hotel,Kankan,Hôtel Bate,10.3739576,-9.2968096
14515,5619269924,"Travel, Transport and Tourism",Hotel,Kankan,Uni hotel,10.3756016,-9.3009891
15615,6743940486,"Travel, Transport and Tourism",Hotel,Kankan,Hotel Calao chambres à partir de 150k,10.3727642,-9.2956157
15804,6991963509,"Travel, Transport and Tourism",Hotel,Kankan,Hôtel résidence nabaya,10.4096671,-9.3448449
16080,8218484010,"Travel, Transport and Tourism",Hotel,Kankan,Hôtel Plaza,10.4043145,-9.2880304
16256,8731459017,"Travel, Transport and Tourism",Hotel,Kankan,Buffet de la gare,10.376329,-9.3038188
16292,9010161518,"Travel, Transport and Tourism",Hotel,Kankan,Hôtel Nankon de Kankan,10.3807337,-9.330174
14069,4828454024,"Travel, Transport and Tourism",Hotel,Kindia,Kanya hotel,10.0053311,-12.8813157
14166,5204026722,"Travel, Transport and Tourism",Hotel,Kindia,Hotel Moringa,10.011227,-12.897952
14954,5983960348,"Travel, Transport and Tourism",Hotel,Kindia,Les eaux de Kilissi,9.9491021,-12.8816607
15444,6387426406,"Travel, Transport and Tourism",Hotel,Kindia,Hotel Relais Cissé,9.9798237,-12.9093798
15500,6418299632,"Travel, Transport and Tourism",Hotel,Kindia,Hôtel AC,10.023861,-12.8863232
15557,6509349386,"Travel, Transport and Tourism",Hotel,Kindia,Hotel Badiar 2,10.0118263,-12.8823541
15558,6509358385,"Travel, Transport and Tourism",Hotel,Kindia,Hotel Badiar,10.01158,-12.8833277
15559,6509370597,"Travel, Transport and Tourism",Hotel,Kindia,Hotel Sooli,10.0137578,-12.8803196
15821,7021729490,"Travel, Transport and Tourism",Hotel,Kindia,hôtel dorneyah,10.0191279,-12.8909628
16276,8922188844,"Travel, Transport and Tourism",Hotel,Kindia,Hôtel buffet de la gare de Kindia,10.0494106,-12.8482861
17400,449205970,"Travel, Transport and Tourism",Hotel,Kindia,gangan sinani,10.01784418078435,-12.893396987595162
17401,449205971,"Travel, Transport and Tourism",Hotel,Kindia,gangan sinani,10.017805299560926,-12.893537833735625
17402,449205972,"Travel, Transport and Tourism",Hotel,Kindia,gangan sinani,10.017705889137458,-12.893429970668947
17403,449205974,"Travel, Transport and Tourism",Hotel,Kindia,gangan sinani,10.017604834176616,-12.893446759027444
11604,3357426570,"Travel, Transport and Tourism",Hotel,Kissidougou,Hôtel Dream Kissi,9.1829559,-10.0917269
14079,4858360021,"Travel, Transport and Tourism",Hotel,Kissidougou,Hotel Savannah,9.2128053,-10.1079094
14547,5658977224,"Travel, Transport and Tourism",Hotel,Kissidougou,Mantisses,9.1860287,-10.1065834
14548,5659450323,"Travel, Transport and Tourism",Hotel,Kissidougou,Mantisse,9.184757,-10.100403
15213,6178356557,"Travel, Transport and Tourism",Hotel,Kissidougou,Kissi hôtel,9.1866188,-10.0989699
15937,7335748135,"Travel, Transport and Tourism",Hotel,Koundara,Hotel De Ville,12.4895333,-13.2980348
16093,8270014930,"Travel, Transport and Tourism",Hotel,Koundara,Hotel Badiar,12.579345,-13.3714449
11522,2210112009,"Travel, Transport and Tourism",Hotel,Labé,Hotel Saala,11.3132952,-12.3106798
11529,2818619880,"Travel, Transport and Tourism",Hotel,Labé,Hotel Tata,11.3125476,-12.2915069
11804,4504630989,"Travel, Transport and Tourism",Hotel,Labé,GHT (Grand Hotel du Tourisme),11.3183927,-12.2884607
16532,9824253494,"Travel, Transport and Tourism",Hotel,Labé,Hotel Safatou,11.3066033,-12.3305257
17539,537643059,"Travel, Transport and Tourism",Hotel,Lélouma,Hotel de Kénéry,11.436089680659508,-12.714551848081936
15902,7209553559,"Travel, Transport and Tourism",Hotel,Macenta,Hôtel Macenta,8.51083,-9.46182
14260,5422603493,"Travel, Transport and Tourism",Hotel,Mali,Auberge Indigo,12.0838786,-12.2886291
12617,4534091498,"Travel, Transport and Tourism",Hotel,Mamou,Hôtel Africa,10.3775174,-12.0793605
12627,4534091513,"Travel, Transport and Tourism",Hotel,Mamou,Hotel Balys,10.4004779,-12.0818013
14274,5429131846,"Travel, Transport and Tourism",Hotel,Mamou,Mariador,10.2755666,-12.4476751
15493,6418216152,"Travel, Transport and Tourism",Hotel,Mamou,Hôtel Relais,10.371279,-12.07341
16077,8214895089,"Travel, Transport and Tourism",Hotel,Mamou,Hotel Rama,10.3766516,-12.0781368
16543,9877631887,"Travel, Transport and Tourism",Hotel,Mandiana,Hôtel Prince,10.6172192,-8.7013088
14159,5180639824,"Travel, Transport and Tourism",Hotel,New Yekepa,Institut de Recherche Environnementalde Bossou,7.6446033,-8.5024882
15267,6274343986,"Travel, Transport and Tourism",Hotel,New Yekepa,Bel Air Mont Nimba,7.6281663,-8.461817
13727,4541927705,"Travel, Transport and Tourism",Hotel,Nzérékoré,Lieu collage chambre,7.7606181,-8.8071835
14082,4860309222,"Travel, Transport and Tourism",Hotel,Nzérékoré,Hotel Mont Nimba,7.7373713,-8.8113816
14147,5159719023,"Travel, Transport and Tourism",Hotel,Nzérékoré,Hotel Le Prince,7.7788092,-8.8155152
14157,5179559022,"Travel, Transport and Tourism",Hotel,Nzérékoré,Mission Catolique,7.7510219,-8.8112684
14158,5179572221,"Travel, Transport and Tourism",Hotel,Nzérékoré,Auberge Golo,7.7389141,-8.8125589
15001,6002368587,"Travel, Transport and Tourism",Hotel,Nzérékoré,Hotel de Africa,8.0347709,-9.0192093
16153,8536766992,"Travel, Transport and Tourism",Hotel,Nzérékoré,Hôtel wobi,7.8004103,-8.8338842
16344,9234833391,"Travel, Transport and Tourism",Hotel,Nzérékoré,Résidence Béthanie Nzerekore,7.7313462,-8.8275089
11518,1950631742,"Travel, Transport and Tourism",Hotel,Pita,Séré D'journé,10.9976784,-12.4257766
11527,2818619877,"Travel, Transport and Tourism",Hotel,Pita,Chez Sister,11.0412592,-12.3979814
11774,4428362589,"Travel, Transport and Tourism",Hotel,Pita,Barry voyage,11.0281248,-12.3982111
15856,7093689386,"Travel, Transport and Tourism",Hotel,Pita,Campements et chambres,11.0692338,-12.5786438
13565,4541917386,"Travel, Transport and Tourism",Hotel,Sanniquellie,Hôtel Plateau,7.3539984,-8.9569084
13570,4541917495,"Travel, Transport and Tourism",Hotel,Sanniquellie,Hôtel Fassou,7.345473,-8.9499237
13573,4541917499,"Travel, Transport and Tourism",Hotel,Sanniquellie,Hôtel Fassou,7.3454045,-8.9497671
13574,4541917502,"Travel, Transport and Tourism",Hotel,Sanniquellie,Hôtel Fassou,7.3453112,-8.9499171
13593,4541917532,"Travel, Transport and Tourism",Hotel,Sanniquellie,Hôtel,7.35747,-8.9578983
13607,4541917559,"Travel, Transport and Tourism",Hotel,Sanniquellie,Hôtel Baaka,7.3487679,-8.9564185
14020,4565393713,"Travel, Transport and Tourism",Hotel,Sanniquellie,Hôtel Fofoa,7.3456532,-8.9504542
15407,6364861907,"Travel, Transport and Tourism",Hotel,Siguiri,Hôtel Djoma,11.4010126,-9.1820866
15510,6423837938,"Travel, Transport and Tourism",Hotel,Siguiri,Centre d'accueil de Siguiri,11.4538996,-9.1505784
11625,4022647460,"Travel, Transport and Tourism",Hotel,Télimélé,Petit Palais,10.9002617,-13.0315624
15060,6034796128,"Travel, Transport and Tourism",Motel,Conakry,Motel la Fontaine,9.5769573,-13.6595838
15159,6076014522,"Travel, Transport and Tourism",Motel,Conakry,Motel Residence Lengo Bèngou,9.6131422,-13.5868655
15160,6076014523,"Travel, Transport and Tourism",Motel,Conakry,Motel Residence le Matoto,9.6134664,-13.5866173
16539,9864764507,"Travel, Transport and Tourism",Motel,Conakry,Motel Uranus,9.6523544,-13.6021925
11717,4341028517,"Travel, Transport and Tourism",Motel,Dubréka,Motel la JR,9.7129357,-13.5027192
14698,5809042774,"Travel, Transport and Tourism",Motel,Dubréka,Hotel motel la Référence Plus,9.7068049,-13.5066438
14699,5809042775,"Travel, Transport and Tourism",Motel,Dubréka,Motel Lausanne,9.7052398,-13.5070866
14706,5809043338,"Travel, Transport and Tourism",Motel,Dubréka,Motel le miel,9.7199884,-13.4918608
15030,6023246829,"Travel, Transport and Tourism",Motel,Dubréka,Motel Ocean,9.681665,-13.5105767
15036,6025414128,"Travel, Transport and Tourism",Motel,Dubréka,Auberge Gayemey,9.6788001,-13.5642062
15228,6195835707,"Travel, Transport and Tourism",Motel,Dubréka,Motel le miel,9.8700174,-13.4859673
15773,6943306382,"Travel, Transport and Tourism",Motel,Dubréka,Motel new look,9.6573123,-13.5762767
17574,541197157,"Travel, Transport and Tourism",Motel,Dubréka,Résidence Kady Jolie,9.712351435440617,-13.498994059390663
17576,541201769,"Travel, Transport and Tourism",Motel,Dubréka,Motel la Rochelle,9.709293510930877,-13.49784302762542
14025,4615477989,"Travel, Transport and Tourism",Motel,Fria,Mariam,10.3665592,-13.5790737
14026,4615478089,"Travel, Transport and Tourism",Motel,Fria,YASKADI,10.3675211,-13.5747825
15450,6390453008,"Travel, Transport and Tourism",Motel,Kamsar,Dembeya Motel-Bar,10.6726377,-14.5468458
15462,6390455960,"Travel, Transport and Tourism",Motel,Kamsar,Motel Souhoulé,10.677064,-14.6060138
15643,6776839586,"Travel, Transport and Tourism",Motel,Kankan,Chez Moi,10.3755867,-9.2937872
15645,6780663185,"Travel, Transport and Tourism",Motel,Kankan,Chez Mr Aly,10.3923232,-9.3018149
14172,5210953723,"Travel, Transport and Tourism",Motel,Kindia,Hotel Masabi,10.0146211,-12.8994676
15923,7303950531,"Travel, Transport and Tourism",Motel,Labé,Motel Sous les mangiers,11.315835,-12.2981833
16270,8899334088,"Travel, Transport and Tourism",Motel,Labé,Ramatel,11.3335908,-12.3194647
14355,5516978083,"Travel, Transport and Tourism",Motel,Lola,Nina,7.7952091,-8.5300988
14354,5516978081,"Travel, Transport and Tourism",Motel,Macenta,Motel Latiza,8.2691045,-9.1643391
16489,9560101901,"Travel, Transport and Tourism",Motel,Siguiri,Motel Cristal,11.4450492,-9.1542936
15595,6720104085,"Travel, Transport and Tourism",Theatre,Kankan,Maison des Jeunes de Kankan,10.3715344,-9.3026257
15883,7162000913,"Travel, Transport and Tourism",Theatre,Loma,Maison des Jeunes de Madina Oula,9.8790686,-12.4450644
12684,4534380792,"Travel, Transport and Tourism",Theatre,Mamou,Theatre de Mamadou Sadjo Sow,10.1854076,-11.8421218
17436,497207698,"Travel, Transport and Tourism",Theatre,Mandiana,Maison de la jeunesse de Mandiana,10.62250905,-8.6934439
14074,4849458221,"Travel, Transport and Tourism",Travel Agent,Camayenne,Air France,9.5130131,-13.7158483
14097,4919094124,"Travel, Transport and Tourism",Travel Agent,Camayenne,Royal Air Maroc,9.5086064,-13.7102717
14201,5238177324,"Travel, Transport and Tourism",Travel Agent,Camayenne,Ambassador Voyage,9.5087006,-13.7106568
14655,5784053068,"Travel, Transport and Tourism",Travel Agent,Conakry,Guinée voyage,9.5492716,-13.6608971
15544,6456632586,"Travel, Transport and Tourism",Travel Agent,Conakry,Sky Multi-services,9.612496,-13.6432098
14222,5270424224,"Travel, Transport and Tourism",Travel Agent,Gueckedou,Projet de Guelo,8.7981706,-10.0604171
14223,5270424225,"Travel, Transport and Tourism",Travel Agent,Gueckedou,Accès route de Guelo,8.7873232,-10.1340909
14224,5270424226,"Travel, Transport and Tourism",Travel Agent,Gueckedou,Projet Guelo - Fassaba 5 km,8.8000499,-10.058322
15822,7026139188,"Travel, Transport and Tourism",Travel Agent,Kangaba,Kour,11.9574724,-8.7779559
14226,5275054621,"Travel, Transport and Tourism",Travel Agent,Lola,Didita,7.9503115,-8.5107782
16747,2522367033,"Travel, Transport and Tourism",Waterfall,Dabola,Tinkisso Falls,10.7290967,-11.1700229
16744,2009723553,"Travel, Transport and Tourism",Waterfall,Dalaba,chutes de Ditinn,10.8162149,-12.1859406
16759,3752795426,"Travel, Transport and Tourism",Waterfall,Kindia,Cascade du Voile de la Mariée,9.9824889,-12.7963785
16820,5101340027,"Travel, Transport and Tourism",Waterfall,Kindia,Grande Chute,9.9180365,-13.113322
16864,5983983603,"Travel, Transport and Tourism",Waterfall,Kindia,Chutes de Kilissi 2,9.9489166,-12.8802454
16865,5983983608,"Travel, Transport and Tourism",Waterfall,Kindia,Chutes de Kilissi 1,9.9497697,-12.8815012
